id,coverage_original,Necessity_Flip_Rate,Necessity_Control_Flip_Rate,Sufficiency_Stay_Rate,Sufficiency_Control_Stay_Rate,Necessity_Faithfulness,Sufficiency_Faithfulness,Bucket
431,0.2222,0.2500,0.0000,1.0000,0.2500,0.2500,0.7500,Local
432,0.5385,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
433,0.0500,0.2500,0.5000,1.0000,1.0000,-0.2500,0.0000,Local
434,0.5000,0.7500,0.5000,0.5000,0.0000,0.2500,0.5000,Mixed
435,0.3750,0.5000,0.5000,0.7500,0.2500,0.0000,0.5000,Local
437,0.4375,1.0000,0.0000,1.0000,0.7500,1.0000,0.2500,Mixed
442,1.0000,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
443,0.3000,0.7500,0.0000,1.0000,0.5000,0.7500,0.5000,Local
444,0.7222,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
445,0.8571,1.0000,0.2500,0.7500,0.5000,0.7500,0.2500,Global
446,0.4444,0.2500,0.2500,0.7500,0.7500,0.0000,0.0000,Mixed
447,0.4286,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Mixed
448,0.4444,1.0000,0.5000,0.5000,0.0000,0.5000,0.5000,Mixed
449,0.1818,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
450,0.3750,0.0000,0.2500,0.7500,0.2500,-0.2500,0.5000,Local
452,0.5000,0.7500,0.0000,1.0000,0.5000,0.7500,0.5000,Mixed
453,0.8889,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
454,0.9333,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,Global
456,0.5714,0.7500,0.2500,0.7500,0.7500,0.5000,0.0000,Mixed
457,0.2000,1.0000,0.2500,0.5000,0.2500,0.7500,0.2500,Local
458,0.1538,1.0000,0.2500,0.5000,0.0000,0.7500,0.5000,Local
459,0.7500,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
460,0.1111,0.0000,0.0000,0.7500,0.0000,0.0000,0.7500,Local
461,0.4000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
462,0.1765,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Local
463,0.7500,0.7500,0.5000,0.7500,0.7500,0.2500,0.0000,Mixed
467,0.4000,0.2500,0.5000,0.7500,0.7500,-0.2500,0.0000,Local
468,0.1818,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Local
470,0.5556,0.7500,0.2500,0.2500,1.0000,0.5000,-0.7500,Mixed
472,0.2000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
473,0.7143,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
474,0.5000,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Mixed
475,0.3750,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Local
476,0.6667,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
479,0.1667,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
481,0.4000,0.7500,0.5000,1.0000,0.2500,0.2500,0.7500,Local
483,0.7778,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Mixed
484,0.2308,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
485,0.7143,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Mixed
486,0.9091,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Global
487,0.3636,1.0000,0.5000,0.2500,0.2500,0.5000,0.0000,Local
489,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
490,0.2857,0.2500,0.2500,0.7500,0.7500,0.0000,0.0000,Local
491,0.8750,0.5000,0.0000,1.0000,0.5000,0.5000,0.5000,Global
492,0.6111,1.0000,0.2500,1.0000,0.5000,0.7500,0.5000,Mixed
493,0.3846,0.7500,0.0000,1.0000,0.7500,0.7500,0.2500,Local
495,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
496,0.3125,0.7500,0.2500,0.7500,0.7500,0.5000,0.0000,Local
497,0.9524,0.2500,0.0000,0.7500,1.0000,0.2500,-0.2500,Global
499,0.1333,1.0000,0.2500,1.0000,0.2500,0.7500,0.7500,Local
500,0.7500,0.2500,0.2500,0.7500,0.2500,0.0000,0.5000,Mixed
501,0.9000,0.0000,0.2500,0.7500,0.7500,-0.2500,0.0000,Global
502,0.1818,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Local
503,0.6364,1.0000,0.0000,1.0000,0.7500,1.0000,0.2500,Mixed
504,0.8000,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
505,0.5714,0.5000,0.0000,0.7500,0.7500,0.5000,0.0000,Mixed
506,0.4286,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Mixed
507,0.5000,0.7500,0.0000,1.0000,0.2500,0.7500,0.7500,Mixed
508,0.8125,0.2500,0.7500,0.2500,0.2500,-0.5000,0.0000,Global
509,0.3333,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Local
510,0.1538,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
511,0.5333,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Mixed
512,0.7500,1.0000,0.0000,1.0000,0.7500,1.0000,0.2500,Mixed
513,1.0000,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,Global
514,0.1538,0.2500,0.2500,0.7500,0.7500,0.0000,0.0000,Local
516,0.8333,0.2500,0.2500,0.7500,1.0000,0.0000,-0.2500,Global
517,0.4000,0.2500,0.5000,0.5000,0.7500,-0.2500,-0.2500,Local
519,0.0625,0.2500,0.2500,0.2500,0.0000,0.0000,0.2500,Local
524,0.8333,0.7500,0.2500,0.7500,0.7500,0.5000,0.0000,Global
526,0.5385,0.5000,0.2500,1.0000,0.5000,0.2500,0.5000,Mixed
529,0.1875,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,Local
530,0.3333,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
531,0.3636,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Local
532,0.4545,1.0000,0.2500,0.7500,0.2500,0.7500,0.5000,Mixed
535,0.4000,0.7500,0.2500,0.5000,0.0000,0.5000,0.5000,Local
538,0.7500,0.7500,0.0000,1.0000,0.2500,0.7500,0.7500,Mixed
539,0.3500,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
540,1.0000,0.7500,0.0000,1.0000,1.0000,0.7500,0.0000,Global
541,0.9091,0.5000,0.0000,1.0000,0.7500,0.5000,0.2500,Global
542,0.2857,0.7500,0.0000,1.0000,0.2500,0.7500,0.7500,Local
543,0.5000,0.2500,0.2500,0.5000,0.7500,0.0000,-0.2500,Mixed
544,0.2500,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
545,0.5000,0.2500,0.7500,0.5000,0.7500,-0.5000,-0.2500,Mixed
546,0.8000,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,Mixed
547,0.2941,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Local
548,0.0769,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
549,0.4444,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
550,0.3571,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
551,0.9167,0.7500,0.5000,0.7500,0.5000,0.2500,0.2500,Global
553,0.2000,0.2500,0.0000,0.2500,0.0000,0.2500,0.2500,Local
555,0.3846,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
556,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
557,0.4286,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
558,0.9375,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
559,0.6000,0.7500,0.0000,1.0000,0.7500,0.7500,0.2500,Mixed
560,0.2857,0.7500,0.2500,0.7500,0.5000,0.5000,0.2500,Local
561,0.5000,0.7500,0.7500,0.2500,0.5000,0.0000,-0.2500,Mixed
562,0.3077,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
563,0.3750,0.0000,0.0000,1.0000,0.5000,0.0000,0.5000,Local
564,0.2400,0.7500,0.0000,1.0000,0.2500,0.7500,0.7500,Local
565,1.0000,0.7500,0.0000,1.0000,1.0000,0.7500,0.0000,Global
567,1.0000,0.5000,0.2500,1.0000,0.7500,0.2500,0.2500,Global
568,0.2500,0.7500,0.0000,1.0000,0.7500,0.7500,0.2500,Local
569,0.6000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
570,1.0000,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,Global
573,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
574,1.0000,0.2500,0.2500,0.7500,0.7500,0.0000,0.0000,Global
575,0.4000,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Local
577,0.1333,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
578,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
579,0.0000,0.7500,0.2500,0.5000,0.2500,0.5000,0.2500,Local
580,0.1667,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Local
581,0.7000,0.2500,0.0000,1.0000,0.5000,0.2500,0.5000,Mixed
583,0.2222,1.0000,0.0000,1.0000,0.7500,1.0000,0.2500,Local
584,1.0000,0.0000,0.0000,0.7500,0.7500,0.0000,0.0000,Global
586,0.5556,0.7500,0.2500,1.0000,0.5000,0.5000,0.5000,Mixed
587,0.9000,0.5000,0.2500,0.7500,0.7500,0.2500,0.0000,Global
588,0.5000,0.5000,0.2500,0.7500,0.5000,0.2500,0.2500,Mixed
589,0.5000,0.2500,0.0000,0.7500,0.5000,0.2500,0.2500,Mixed
590,1.0000,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
591,0.8000,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
592,0.6000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Mixed
593,0.4000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
594,0.7333,0.2500,0.2500,0.7500,0.7500,0.0000,0.0000,Mixed
596,0.2857,1.0000,0.2500,0.7500,0.0000,0.7500,0.7500,Local
597,0.6667,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
598,0.3077,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
599,0.2308,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
600,0.1538,0.2500,0.2500,1.0000,0.5000,0.0000,0.5000,Local
602,0.4000,0.7500,0.5000,0.5000,0.2500,0.2500,0.2500,Local
603,0.5500,0.7500,0.0000,1.0000,0.7500,0.7500,0.2500,Mixed
604,0.1333,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Local
605,0.6923,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
606,0.2857,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
607,0.7143,0.5000,0.2500,0.5000,1.0000,0.2500,-0.5000,Mixed
609,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
610,0.3750,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Local
611,0.4706,1.0000,0.2500,0.7500,0.0000,0.7500,0.7500,Mixed
612,0.5714,0.5000,0.0000,1.0000,0.7500,0.5000,0.2500,Mixed
613,0.6667,0.7500,0.0000,1.0000,1.0000,0.7500,0.0000,Mixed
614,0.8571,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
615,0.2000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
616,0.4000,0.0000,0.7500,0.2500,1.0000,-0.7500,-0.7500,Local
617,0.9231,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
618,0.3750,1.0000,0.2500,0.7500,0.5000,0.7500,0.2500,Local
619,0.0833,0.7500,0.0000,0.5000,0.2500,0.7500,0.2500,Local
620,0.4706,0.7500,0.2500,0.7500,0.7500,0.5000,0.0000,Mixed
622,0.6875,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Mixed
623,0.5000,0.7500,0.7500,0.2500,0.2500,0.0000,0.0000,Mixed
624,0.4000,0.0000,0.2500,1.0000,1.0000,-0.2500,0.0000,Local
625,0.1111,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Local
626,0.0000,0.7500,0.0000,0.7500,0.2500,0.7500,0.5000,Local
627,0.1875,0.7500,0.0000,0.7500,0.0000,0.7500,0.7500,Local
628,1.0000,0.5000,0.2500,0.7500,0.7500,0.2500,0.0000,Global
629,0.2143,0.2500,0.0000,0.5000,0.5000,0.2500,0.0000,Local
631,0.4286,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Mixed
632,0.8750,0.5000,0.2500,0.5000,0.5000,0.2500,0.0000,Global
633,1.0000,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
634,0.3333,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Local
635,0.9091,0.7500,0.0000,1.0000,0.2500,0.7500,0.7500,Global
636,0.1000,0.2500,0.5000,0.2500,0.7500,-0.2500,-0.5000,Local
637,0.9231,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
639,0.6000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
640,0.6000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
641,1.0000,0.2500,0.2500,0.7500,0.7500,0.0000,0.0000,Global
642,0.3636,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Local
643,0.7143,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
644,0.7407,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,Mixed
646,0.1667,0.7500,0.2500,1.0000,0.7500,0.5000,0.2500,Local
647,0.6667,0.7500,0.7500,0.2500,0.5000,0.0000,-0.2500,Mixed
648,0.1538,0.7500,0.5000,0.5000,0.2500,0.2500,0.2500,Local
649,0.7000,0.2500,0.5000,0.0000,0.0000,-0.2500,0.0000,Mixed
650,0.7500,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
652,0.5882,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
654,0.8333,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
655,0.7143,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Mixed
656,0.8000,0.0000,0.5000,0.5000,1.0000,-0.5000,-0.5000,Mixed
657,0.3333,1.0000,0.2500,1.0000,0.2500,0.7500,0.7500,Local
659,0.3000,1.0000,0.7500,0.0000,0.0000,0.2500,0.0000,Local
660,0.4000,0.2500,0.2500,0.7500,0.5000,0.0000,0.2500,Local
661,0.1905,0.7500,0.5000,0.5000,0.0000,0.2500,0.5000,Local
662,0.4286,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Mixed
664,0.8333,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
665,0.6500,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
666,0.3750,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Local
667,0.1818,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
668,0.4000,1.0000,0.2500,0.2500,0.2500,0.7500,0.0000,Local
670,0.4000,0.7500,0.7500,0.2500,0.2500,0.0000,0.0000,Local
671,0.8462,0.2500,0.7500,0.2500,0.5000,-0.5000,-0.2500,Global
672,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
673,0.7000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
674,0.4737,1.0000,0.7500,0.2500,0.0000,0.2500,0.2500,Mixed
676,0.5000,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
677,0.9091,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,Global
679,0.6429,0.5000,0.0000,1.0000,0.5000,0.5000,0.5000,Mixed
680,1.0000,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
681,0.8333,0.2500,0.5000,0.2500,0.2500,-0.2500,0.0000,Global
683,0.7143,0.5000,0.0000,1.0000,0.2500,0.5000,0.7500,Mixed
684,0.1500,1.0000,0.5000,0.7500,0.2500,0.5000,0.5000,Local
685,0.8000,0.7500,0.0000,1.0000,0.5000,0.7500,0.5000,Mixed
689,0.1818,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
691,0.5625,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Mixed
692,0.5000,1.0000,0.7500,0.0000,0.0000,0.2500,0.0000,Mixed
693,0.4000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
694,1.0000,1.0000,0.2500,0.7500,0.5000,0.7500,0.2500,Global
695,0.6842,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
697,0.7391,0.0000,0.0000,0.7500,0.7500,0.0000,0.0000,Mixed
698,0.5294,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
699,0.8889,0.2500,0.0000,1.0000,0.7500,0.2500,0.2500,Global
700,1.0000,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,Global
701,0.1000,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Local
702,0.4375,1.0000,0.7500,0.0000,0.0000,0.2500,0.0000,Mixed
703,0.4667,0.0000,0.0000,0.7500,0.7500,0.0000,0.0000,Mixed
704,0.4286,0.7500,0.2500,0.5000,0.7500,0.5000,-0.2500,Mixed
705,0.2857,0.2500,0.0000,1.0000,0.5000,0.2500,0.5000,Local
706,0.1250,0.0000,0.2500,0.7500,1.0000,-0.2500,-0.2500,Local
707,0.0714,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,Local
708,0.5333,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
709,0.5714,1.0000,0.2500,0.7500,0.5000,0.7500,0.2500,Mixed
711,0.5556,0.5000,0.0000,1.0000,0.5000,0.5000,0.5000,Mixed
712,0.3077,0.5000,0.0000,1.0000,0.5000,0.5000,0.5000,Local
713,0.7273,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
714,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
715,0.3077,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Local
718,0.2143,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
719,0.7143,1.0000,0.2500,0.7500,0.5000,0.7500,0.2500,Mixed
720,1.0000,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,Global
721,0.3333,1.0000,0.2500,0.2500,0.0000,0.7500,0.2500,Local
722,0.2857,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
723,0.1250,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
724,0.2308,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
725,0.5714,1.0000,0.2500,1.0000,0.5000,0.7500,0.5000,Mixed
726,0.8000,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Mixed
727,0.6250,0.0000,0.2500,0.7500,0.7500,-0.2500,0.0000,Mixed
728,0.1429,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
729,0.3125,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
731,0.1875,0.0000,0.5000,0.7500,0.2500,-0.5000,0.5000,Local
733,0.6250,0.7500,0.2500,0.7500,0.0000,0.5000,0.7500,Mixed
734,0.1667,0.0000,0.0000,1.0000,0.7500,0.0000,0.2500,Local
736,0.3636,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
737,0.7500,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
738,1.0000,1.0000,0.0000,1.0000,0.7500,1.0000,0.2500,Global
740,1.0000,1.0000,0.0000,0.7500,0.7500,1.0000,0.0000,Global
741,0.4615,0.5000,0.5000,0.5000,0.7500,0.0000,-0.2500,Mixed
742,0.9091,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
743,0.5000,0.7500,0.2500,0.7500,0.7500,0.5000,0.0000,Mixed
744,0.6667,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
745,0.4286,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Mixed
746,0.3000,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Local
747,0.9000,0.2500,0.7500,0.2500,0.2500,-0.5000,0.0000,Global
748,0.4286,1.0000,0.2500,0.7500,0.2500,0.7500,0.5000,Mixed
749,0.6667,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
751,0.7000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
752,0.3889,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Local
753,0.7500,0.0000,0.0000,0.7500,0.7500,0.0000,0.0000,Mixed
754,0.2308,1.0000,0.5000,1.0000,0.2500,0.5000,0.7500,Local
755,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Mixed
757,0.3077,0.7500,0.7500,0.5000,0.2500,0.0000,0.2500,Local
759,0.2857,0.7500,0.0000,0.2500,0.2500,0.7500,0.0000,Local
760,0.3333,0.7500,0.0000,1.0000,0.5000,0.7500,0.5000,Local
761,0.7826,0.2500,0.2500,1.0000,1.0000,0.0000,0.0000,Mixed
762,0.2222,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
763,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Global
764,0.4000,0.7500,0.2500,0.7500,0.0000,0.5000,0.7500,Local
765,0.8182,0.5000,0.2500,0.2500,0.7500,0.2500,-0.5000,Global
767,0.2667,1.0000,0.0000,1.0000,0.2500,1.0000,0.7500,Local
768,0.3500,1.0000,0.2500,1.0000,0.2500,0.7500,0.7500,Local
769,0.2500,0.2500,0.0000,0.7500,0.7500,0.2500,0.0000,Local
770,1.0000,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Global
771,0.1905,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Local
772,0.2667,1.0000,0.0000,0.7500,0.0000,1.0000,0.7500,Local
774,0.7143,0.0000,0.5000,0.7500,1.0000,-0.5000,-0.2500,Mixed
775,0.9474,0.5000,0.7500,0.5000,0.5000,-0.2500,0.0000,Global
776,0.7143,0.0000,0.0000,0.7500,0.7500,0.0000,0.0000,Mixed
777,0.4286,0.2500,0.2500,0.7500,0.7500,0.0000,0.0000,Mixed
779,0.6154,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Mixed
780,0.0526,0.0000,0.0000,0.7500,1.0000,0.0000,-0.2500,Local
781,0.3333,0.7500,0.7500,0.2500,0.0000,0.0000,0.2500,Local
782,1.0000,0.5000,0.0000,1.0000,1.0000,0.5000,0.0000,Global
784,0.2353,0.2500,0.0000,0.2500,0.2500,0.2500,0.0000,Local
786,0.1111,1.0000,0.0000,0.5000,0.0000,1.0000,0.5000,Local
790,0.3750,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
793,0.4737,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,Mixed
794,0.5455,1.0000,0.0000,1.0000,0.5000,1.0000,0.5000,Mixed
795,1.0000,0.0000,0.7500,0.2500,0.2500,-0.7500,0.0000,Global
796,0.3636,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,Local
797,0.6250,1.0000,0.2500,0.7500,0.0000,0.7500,0.7500,Mixed
798,0.3000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,Local
799,0.6667,0.2500,0.0000,1.0000,1.0000,0.2500,0.0000,Mixed
800,0.6667,0.7500,0.0000,1.0000,0.2500,0.7500,0.7500,Mixed
